42,85714;68,32298;57,28415;14,03624;500;94,00324;50,13655;22;62;63;0
49,25373;135,35156;461,78571;55,30485;36,36364;118,35334;26,04263;1;58;67;29,85075
42,55319;165,38462;128,76712;67,38014;40;106,23557;15,67169;3;43;47;25,53191
65,95745;106,21118;147,00461;18,43495;33,33333;121,58809;16,6855;7;40;47;0
63,26531;159,31373;116,80556;66,50143;42,85714;196,1824;112,7503;10;94;147;6,12245
43,56436;112,5;147,9638;68,74949;14,28571;163,23731;57,64019;13;73;101;25,74257
47,31183;85,71429;99,86395;56,30993;11,11111;173,10665;56,19335;14;65;93;0
76,92308;96,9697;117,88473;72,03086;71,42857;220,77922;72,71007;15;39;65;49,23077
82,71605;132,85024;98,81255;24,44395;33,33333;161,29032;185,27494;18;59;81;93,82716
54,54545;94,88636;122,93065;75,25644;15,38462;186,90602;100,1309;19;95;143;0
68,29268;131,98653;210,10101;55,00798;66,66667;100,25707;33,08272;23;39;41;14,63415
67,74194;95,19231;67,86576;0;25;162,94643;24,46479;3;45;62;22,58065
72,14286;91,11111;115,0149;18,43495;5,88235;241,02564;80,96097;12;78;140;-19,28571
30,12048;91,79331;116,46259;67,61986;30,76923;108,32232;101,04981;16;151;166;3,01205
69,31818;134,5679;101,27505;50,90614;500;125,33693;203,26211;17;74;88;21,59091
43,80952;214,50549;111,87085;69,44395;500;122,90503;98,51457;20;89;105;0
52,38095;175;148,86076;74,47589;66,66667;214,17323;55,45435;4;64;105;-27,61905
81,5534;51,88232;71,649;77,90524;48,14815;222,40527;60,4233;10;61;103;81,5534
33,08271;86,79842;96,08696;59,93142;50;130,35552;73,31158;11;110;133;26,31579
50;141,1985;95,22094;0;50;98,50746;64,93375;15;67;70;0
64,36782;188,11881;163,60856;31,6075;100;135,13514;91,86947;16;70;87;0
80,59701;184,17946;178,46287;30,96376;160;260,62323;140,99025;18;35;67;10,44776
73,52941;94,54545;84,97512;56,30993;16,66667;92,2619;76,04911;22;34;34;117,64706
63,07692;35,75269;61,39609;82,14669;10;238,35616;61,26291;23;36;65;-27,69231
85,71429;131,98653;303,59848;18,43495;20;221,77419;13,23975;5;25;42;0
